GeneID,CoefficientTraining
PTGES,0.01952
FCRL3,0.02791
COX7A2,0.00624
SREBF2,0.0124
SRA1,0.00416
PTPRE,-0.00773
CHD3,-0.02644
UFSP2,-0.01282
EDN1,0.00452
RAB9A,0.00256
BAZ2A,0.0316
NSMAF,-0.02817
KIR2DL2,-0.02094
P2RY13,-0.00377
ZNF654,0.00197
SPTBN4,0.03178
SLC29A3,0.0226
GALK1,-0.0142
TIA1,0.01
PLD3,0.01838
CTH,0.01653
SNX1,0.02875
MOB2,0.00025
FANCL,-0.0155
NXPH2,0.0033
FNTB,0.00969
TNXB,-0.00949
CSNK1E,0.03357
BRMS1L,-0.01455
GNAI1,-0.02246
CSGALNACT1,-0.00184
PDE5A,-0.02908
CAPZA2,0.00529
BCAM,0.02157
CA1,0.01279
ZDHHC6,-0.00718
DCUN1D3,-0.00184
EIF2B4,-0.00989
NENF,0.01702
PMAIP1,-0.01017
ARAP3,-0.00956
TM9SF1,0.017
BPIFA4P,0.01742
COPG1,0.00804
HPSE,-0.01223
UPK3B,0.02519
C8orf59,-0.01492
FLOT1,0.01469
SETX,-0.03193
ZNF536,0.01171
GRM2,0.0366
PTRH1,-0.01628
MAGEC2,0.01581
CCNA1,0.03551
CCDC15,-0.03627
GFRA4,-0.00591
TPCN1,-0.00871
WDR61,-0.01853
AP5B1,0.00949
VCPIP1,0.037
CTDNEP1,-0.02199
KIF3B,0.03139
RPS27L,0.03173
ZNF675,-0.03245
BAK1,0.00291
C4orf50,0.00668
KCNE3,0.00667
OSBPL2,0.00688
DGCR8,0.01996
JMJD6,0.03515
PRDM9,-0.00787
CD8A,-0.07129
IL4R,-0.00984
SPTAN1,0.02256
KRTCAP3,-0.0081
ATF4,0.03329
TNFRSF10B,0.00461
CEP68,0.04736
TBC1D1,0.03387
RBPMS2,0.00011
COPB1,-0.02047
LIN7C,-0.03935
C2orf48,0.03074
MFAP3L,-0.04646
HINT1,0.00437
TAF8,0.03323
NOTCH2,-0.00533
PARP2,-0.00452
ATP5H,0.00264
DEF6,-0.02879
CNIH2,0.01993
MAPK9,-0.00997
GNAQ,0.00984
TAF5,-0.02089
ZNF586,-0.0232
MRPL52,-0.01125
C11orf48,-0.02882
INO80C,-0.03018
RNF6,-0.02017
SIGLEC6,0.02213
ALMS1,-0.00461
ZFP37,0.00399
FAM3A,-0.00454
WDR20,-0.00347
RBL1,-0.01403
PMP22,0.00793
THAP1,-0.00616
SH3TC1,-0.00422
NPL,-0.00479
HSN2,0.01836
ADAT3,0.01609
C1orf54,-0.02749
FBN1,0.03368
PSEN2,0.00425
C3orf58,-0.00567
ZFYVE16,-0.01242
USP25,-0.02062
MIOS,-0.00212
ATP5D,0.00966
PIP4K2C,0.00656
SNX5,-0.04089
ARHGEF6,-0.00797
SH3GLB1,-0.01653
LINGO4,-0.02932
TRIM26,0.01733
COMTD1,0.02186
STOML2,-0.01416
ZNF720,-0.01764
METTL7B,0.00674
LAMTOR5,-0.01011
AVL9,-0.01335
MCM3AP-AS1,0.01725
SPO11,0.02612
TSC1,-0.00949
ALG3,-0.00567
ITGB6,0.02039
PTPRCAP,-0.0022
CPSF4,0.02457
CHPT1,-0.01748
PSMD14,-0.00881
FAM98B,-0.02592
PIGQ,0.01939
SORBS2,-0.0145
ENO3,-0.00873
SUCO,-0.02236
RTN4IP1,-0.00564
C17orf75,-0.00198
MOCS1,-0.0108
EDC4,0.00072
IL17RC,0.02304
ARMC10,0.00207
FAM222B,0.00045
OSTC,0.00215
OSBPL8,-0.0201
IKBKB,0.04009
ZNF615,-0.00454
TMEM69,-0.00207
MPHOSPH6,-0.01857
SRD5A1,0.02456
EPHB1,-0.03282
SOX15,0.03128
PALB2,0.00228
SERAC1,0.02074
PMF1,0.01157
PLAA,-0.02978
CELF2,0.00592
B3GALT1,0.00837
HNRNPLL,0.02521
LPAR4,-0.03705
ACSL4,0.01668
FBXO11,0.00596
GPATCH8,-0.03273
D2HGDH,0.01266
CLEC9A,-0.02104
IGFLR1,-0.00975
DNMT3L,0.00847
TRIM17,0.00329
SNX29,0.00642
TTYH2,0.01677
HMBS,0.00184
ZNF75D,0.01169
CDK17,-0.03477
KCNS1,-0.02002
SLC20A2,-0.00053
SLC14A1,-0.00695
MPI,0.00129
NMD3,0.02103
EXOSC7,0.00688
IQGAP2,0.01611
LDOC1L,0.00935
C5orf34,0.00568
E2F4,0.00558
SNX22,-0.01254
UBE2J1,0.01016
MN1,0.01289
PWWP2B,0.01435
MTFP1,-0.00629
POP4,0.02493
DNAJC9,0.03114
EPHA8,-0.00274
ZDHHC12,-0.02385
KIF1C,0.03207
CSDE1,0.00237
CCDC14,0.01247
PLA2G15,0.02058
ROBO3,0.01069
SPSB1,0.02507
PER1,0.02951
SLC5A10,0.00077
AFF1,0.01319
RIPK1,0.00814
AGAP3,0.01312
PPM1G,-0.00021
TGFA,-0.00371
CCDC47,-0.02589
EFCAB12,0.02475
STK10,-0.01088
ZNF503,0.00686
FBXO32,0.04617
UTP23,-0.03233
FTSJD1,-0.0315
SIGIRR,0.02884
RAB23,-0.0131
STXBP5,0.0011
METTL5,0.01734
FAM131B,0.04359
ERGIC2,-0.02086
MTF1,-0.00096
RNA28S5,0.02954
BTRC,-0.01987
CLPTM1,0.01422
FGGY,0.00874
MRVI1,-0.0004
DDX54,0.01685
PHB2,0.01623
C9orf131,0.03569
BMF,0.0066
FYTTD1,-0.00574
KLRG2,0.0207
KHK,0.01637
VEZT,-0.00539
ILVBL,0.01683
CCNYL1,0.00915
EMC6,-0.00411
MX2,-0.01698
HSPB1,0.00808
CACNG6,-0.00414
PITRM1,-0.02432
TMEM126B,0.00099
WDR45,-0.00637
AKT1,-0.00529
LGALS3,-0.00929
ZNF514,-0.00013
LTBR,-0.02001
CLEC1A,-0.0026
CLIP2,-0.00518
RBM48,0.01037
RPL21P44,0.02468
TWF2,0.00962
STK11IP,-0.005
WAPAL,-0.02366
MAP2K6,0.04488
CHD4,-0.012
SDCCAG8,-0.02296
ZNF577,-0.02547
XK,-0.0079
PADI2,0.01784
TRAM2,0.03011
FIBP,0.02948
CEP128,-0.0051
SNX4,-0.00557
CREBRF,0.0091
MKNK2,-0.03291
ANXA2P3,0.02395
RALY,0.00255
FAM117A,0.00752
VPS26B,-0.01474
FAM91A1,0.00584
CASP4,-0.00371
ATG4D,0.01496
APOL3,0.00154
GOPC,-0.00159
WDR37,0.0172
SLC14A2,0.02123
TSC22D4,7e-05
GABRE,0.023
SLC39A3,0.02755
STAP2,-0.00677
CDH1,-0.01834
HPS5,-0.02235
ANKRD12,0.02596
PTTG3P,0.01138
PORCN,0.02506
KLHL35,-0.00217
AAR2,-0.01979
TFAP2A,0.0291
ENDOU,0.01567
GPBAR1,-0.02106
OGFRL1,0.01321
TRIM56,0.02742
MARK2,0.01559
COL6A2,-0.01356
DSCAM,0.00442
HBE1,0.02334
DSTYK,0.03315
BANP,-0.01763
BST2,-0.01388
INPP5K,0.00915
ACOT11,-0.00095
EFEMP2,0.00793
SUV420H1,-0.03505
OIP5,-0.00627
IKZF3,-0.00966
SLC37A4,0.00535
ZDHHC16,-0.00471
PHF2,0.02538
IARS2,0.00693
ZSCAN32,0.00713
TRMT1,-0.0126
CHEK2,-0.01512
FADD,-0.00022
IDH3B,-0.01767
MYH6,0.03208
MVB12A,0.00067
USP15,0.0134
TNFSF4,0.01688
CCDC149,-0.00988
NEDD1,-0.02542
SLC12A4,0.04137
FAM195A,-0.01808
ALKBH3,-0.00145
SLC39A6,-0.01575
UQCR11,-0.02165
NDUFS2,0.04283
MCUR1,0.01166
NME6,0.01166
COPS2,-0.02214
WWP2,0.00046
SLC4A5,0.02413
ADRM1,-0.01113
ADAM19,0.01752
TRMU,-0.02307
SMPD4,0.00567
HCLS1,0.00567
GPR64,-5e-05
RNF24,-0.00534
ZFP42,0.00275
TVP23B,0.00246
AGTPBP1,-0.02309
TOR2A,0.01046
TAF6L,-0.02425
EGR2,0.0232
OTOF,-0.01207
TPX2,-0.00945
ALG5,-0.02207
TPRA1,0.01378
TMPRSS4,0.03029
DCAF5,-0.02045
MTO1,0.02681
SPI1,0.00718
RABGAP1,-0.02438
SKAP1,0.00213
BRD9,-0.00414
TEC,0.02224
PPP2CA,-0.00513
IL6R,0.01441
IL18,0.02704
SELPLG,0.00015
TSTA3,0.0065
NTN1,0.01363
DCAKD,0.00521
TNNC2,0.00938
SMARCA5,-0.01408
SAFB2,0.00226
RPS15A,-0.01877
TM7SF2,0.00254
TMPRSS15,0.01688
ABHD17B,0.0061
C17orf74,0.01736
RBM15,0.036
TRAPPC2L,0.04225
ACAD11,0.01559
SLC18A1,0.00039
MMP15,0.00856
MAMDC4,0.00716
PSMC3,0.0098
KTI12,7e-05
PLA2G7,0.0106
RBBP6,-0.02222
BZW1,-0.02651
KIF2B,0.02118
TRMT1L,-0.03256
SAMD4A,-0.02259
FOXO4,0.00249
PDCD7,0.00778
BDKRB1,-0.00443
CRYBA2,0.00951
NLK,-0.01872
SLMAP,0.00867
MBTD1,-0.0322
TAB3,0.01247
PKN1,0.02447
BTN2A1,0.01984
SLC25A3,0.01477
ARMC2,-0.04168
ICOSLG,0.00728
RAMP2,-0.00631
BBS1,0.0219
CCDC36,0.04813
CTNNBIP1,-0.00521
SF3A2,-0.00188
DOCK2,0.02042
HPRT1,-0.001
APOOL,-0.01674
PRKACA,0.03294
AMELY,0.00599
MNAT1,-0.01422
PCF11,0.01414
C7orf49,0.02243
EFNA4,-0.00201
IFNA21,0.03601
ATXN3,-0.01478
LRIG2,-0.0082
ZNF354C,-0.01327
NPTN,0.02655
ZFX,-0.01721
TCFL5,-0.01306
CCDC127,-0.01217
ATG12,0.02917
ST3GAL2,0.00981
CENPC,-0.01629
ZNF138,0.00683
SRGAP2,-0.01008
TMEM138,-0.01378
RBM41,-0.03297
SF3B5,0.0252
CTRL,-0.00268
RAPSN,0.0009
RAB11FIP3,0.0251
ANGPTL4,0.03765
TERF1,-0.00614
FAM127A,-0.02681
RSF1,-0.02367
SMIM12,0.02698
TADA2A,-0.03014
HDHD2,-0.00944
HAUS7,-0.03336
DDX27,-0.00377
ZFP30,-0.00246
PRDX6,-0.01183
GTSF1,0.04902
RBM4B,-0.01585
ATXN2L,-0.01802
AIM2,-0.0367
SLC13A2,0.01173
SLC3A2,0.03
KIF15,-0.02396
TRIM31,0.02752
CRK,0.00984
NR2C2,0.01632
CLK2,-0.00383
WWOX,-0.01615
PNMA2,0.01864
AMDHD1,0.02343
RPS6KA5,-0.01592
CLCN6,0.03031
TMIGD1,0.02813
CALD1,-0.01968
KLHL9,0.00074
GNB4,0.00502
ASXL2,0.02125
GTPBP2,0.02341
RASD1,-0.02025
FLJ20712,0.01456
MAP4K2,0.01936
ACAD9,-0.01009
CXXC11,-0.02437
NDUFB2,0.0277
CARS2,-0.00761
SAC3D1,-0.00503
ZFP90,0.0264
DPF3,-0.01234
EID2,0.01259
RAPGEFL1,0.00207
BTNL3,0.02214
ZFYVE19,0.01285
ADCK2,-0.00451
FAM172A,0.01433
MAPK3,-0.00755
BBS4,0.00041
MED10,0.02299
GSR,-0.01334
JMY,0.00183
RANBP9,-0.03733
ERI3,-0.01046
DNAJB11,-0.01375
PCYOX1L,-0.03217
TMEM109,-0.01036
HSH2D,0.00942
DDX6,-0.02571
HNRNPAB,-0.0057
KCTD2,0.0037
WDR83OS,-0.00095
AMMECR1,0.02991
FAXDC2,0.0116
HBD,-0.00038
FAM217B,-0.00256
NAMPT,0.02372
EIF5B,-0.02084
FCER2,0.05141
C16orf70,-0.01109
TRIM36,0.00718
BRF1,0.02309
ABCC13,-0.00624
OGFOD2,0.01867
C1orf86,0.01594
CXorf57,0.02689
SPOP,-0.02741
PGGT1B,-0.01013
TUBA1A,-0.01345
STH,-0.00097
SLC13A3,0.01018
DENND3,0.00324
HIST1H2BJ,-0.02539
SMG5,0.01017
GORASP1,0.00715
PRKAG2,0.01892
ZBTB6,-0.02124
RNF145,0.0081
FAAH2,-0.0037
ZNF304,-0.01261
EXOC4,0.02046
ERICH1,0.00471
PSMC5,-0.00892
C5orf15,-0.01599
ALKBH1,-0.01311
SARS2,-0.02107
BUD13,-0.03998
EML3,-0.01872
RINL,0.0136
SMIM19,0.01017
BABAM1,-0.06358
FLJ46300,0.00712
CROT,-0.02012
KREMEN2,0.00448
DIP2B,0.00303
PTPRG,0.04228
FAM114A2,2e-05
ENTPD6,-0.02393
IMPACT,-0.02941
ISY1,0.02637
MAEA,0.00301
MARCH8,0.00097
CMAHP,0.03209
DUS4L,0.01723
LLGL1,0.01471
CRHR1,-0.00135
IQSEC3,0.01535
MFHAS1,0.03995
TMEM87B,0.0226
PIGF,-0.01562
TG,0.03122
COQ7,0.00291
SF3B14,0.00843
FGA,0.00966
APBB1IP,-0.04141
GARS,0.00484
MTMR2,-0.03216
EPB41L4A-AS2,-0.01116
KIAA1109,0.02256
CACNB4,0.02633
UBR5,-0.00044
SIRPB2,0.00695
ACTR3B,-0.00627
FGFRL1,0.02788
TXNL1,-0.02909
PIGB,-0.00596
PDC,0.00956
WIPF1,0.02311
POMP,-0.00319
BLM,-0.03143
TPPP3,-0.01355
DHFRL1,0.03132
PNKP,-0.00358
DHRS7B,0.02352
HOXB2,0.01419
TUBG1,-0.0206
OXSM,-0.01668
LAMP3,-0.03379
GADD45G,0.01263
UQCRQ,0.01876
HIVEP1,-0.00176
SCMH1,0.01385
TMEM183A,-0.00138
POR,0.00412
TFG,-0.00507
UBE3C,-0.0055
RNASEK,-0.01087
SLC40A1,0.01742
NUSAP1,-0.03213
CD276,0.02215
POLR3K,-0.02199
ACSL5,0.02971
FAM189B,0.03924
DPYSL5,0.01105
MBOAT7,-0.0061
COX5A,-0.01621
ZMYM3,-0.00761
ICK,0.02111
MRPS24,0.0176
MYOM3,0.01268
FAM76A,0.02047
FAM86C1,0.01743
SIVA1,-0.00763
DUOX1,0.01743
MYO1A,0.01537
FSD1L,0.01236
FBXL6,-0.01927
ZBTB7A,0.01918
TBX19,0.0305
ELP4,-0.01682
P2RY2,-0.02026
IL17C,0.01059
ASB2,0.02194
CLIP3,-0.01203
PET112,-0.02188
GABBR1,0.01349
CA9,0.0213
COL13A1,0.01308
MAP1B,0.01515
TRAF6,-0.01203
SMYD2,0.002
TTC17,-0.01096
FMNL1,0.00163
RAB21,-0.02757
SSBP2,0.00863
YY1AP1,0.00638
DGAT2,-0.00363
CECR6,-0.01822
PHKA1,0.00991
KCNH4,0.03529
INCENP,0.03758
INF2,0.0384
MAP2K4,-0.01932
HRASLS,-0.01655
PIAS3,0.01329
ITIH5,0.0302
GNG8,0.01095
MFN1,0.00135
HIF1AN,0.0004
TINF2,-0.00838
METTL9,0.0305
SASS6,-0.01868
ERG,0.02975
ATP6V0D1,-0.0052
TREM1,0.00684
NT5C,-0.0239
ADD1,0.01206
DPM1,-0.01451
C8orf44,-0.00938
SNRPD2,0.02929
GBE1,0.00441
PRG2,0.00234
COL20A1,0.01672
PIDD,-0.01546
RBBP4,0.00038
SHOX2,-0.00187
TWSG1,0.00571
IER3IP1,-0.01919
YAF2,-0.01914
YPEL2,0.0265
PLAGL2,0.02444
KIAA1191,0.00386
CSAD,0.01913
SIK3,0.01736
SOCS5,0.01058
CLCF1,-0.00842
FAM98A,-0.00631
DDT,-0.01039
PSMD8,0.01883
KRTAP19-6,0.01363
TMEM110,0.02574
FXR2,0.00081
FCF1,-0.02259
ALG13,0.00876
UBL5,-0.01019
CELA2B,0.00686
RIMS4,0.01883
PITX2,0.02114
SPEF2,-0.02645
BTBD9,0.01632
CDC42EP3,0.00993
CCNJ,-0.02579
AK3,0.02996
RUNX2,-0.01639
KIAA1737,0.01201
ARFGEF1,-0.00239
TNPO2,0.01563
SMAD5,0.02698
VAPA,-0.02789
CMTM2,-0.00677
FGF18,0.01286
ADPGK,0.01577
CAMLG,0.02989
MFSD5,0.01065
MINA,-0.01272
SCAP,-0.02526
MRPL9,0.01268
SKAP2,-0.00308
PICK1,-0.00133
PSG9,-0.01831
GRAMD1C,-0.00239
ATP7A,-0.02329
HLA-DPA1,0.00856
C17orf80,-0.02016
GPR153,-0.00524
MYO5B,0.01604
RCC2,-0.02505
RAB28,-0.01628
PSG4,0.02216
NCBP1,-0.01097
OR10J1,0.02705
KIAA1407,0.03197
CIRBP-AS1,0.00749
LDB2,-0.02135
RASA1,0.01482
MYL6B,0.03179
NEK10,-0.00488
RABGGTA,0.02572
SLC9A1,0.0001
VENTX,-0.02536
STAR,0.0097
KPNA2,0.02584
OPLAH,-0.02408
CDKL1,0.00754
ADRA2C,0.00542
TEK,-0.02098
PAIP2,0.0041
CABIN1,-0.0186
C9orf72,0.02883
ZMPSTE24,0.02605
ZNF140,-0.00089
DPF1,0.02457
N4BP2L1,-0.01247
RMND5B,-0.01331
NRAS,-0.00122
EEA1,-0.02168
CXCL17,0.02472
ARHGEF1,-0.02577
EPHB2,0.01259
ASAH1,-0.00923
ARFIP1,0.01083
EPHA10,0.00085
PDXK,0.02285
IFIT1,-0.01042
C17orf49,0.0168
MRPL38,-0.01201
NRP1,0.05544
ALG6,-0.00406
GALNT6,0.00821
CRYZ,-0.00555
DRAP1,9e-05
PYGL,0.00659
BHLHE41,-0.00382
ITFG1,-0.01767
PLP1,0.01514
C22orf39,-0.02256
HYLS1,-0.00344
KRI1,-0.00278
MBLAC2,0.01936
WDR52,-0.0187
ABCC6,0.01109
ARHGEF3,0.06108
UNKL,-0.0083
UMPS,-0.00411
SSBP1,-0.0025
CLEC3A,0.01807
PLA2G4D,0.01821
F11R,0.02596
CELF1,0.03658
CUL1,0.00357
SF3B1,0.0271
FBXO33,-0.00477
USP38,-0.01339
KDM3A,-0.00235
ACAA1,-0.00398
QDPR,0.00548
BATF3,-0.01185
INO80E,0.03604
ADAT2,-0.00909
ACSF2,0.02402
SLC33A1,-0.00355
THBS3,0.01998
ADAMTSL5,0.03623
USE1,0.00251
TRUB1,-0.01152
HECTD3,-0.00385
LRR1,-0.03453
NF2,0.01907
FLJ33996,0.01068
PIEZO1,-0.01242
SGCB,0.01296
SPATC1L,0.00408
SEC63,-0.03841
ZNF415,-0.02738
PRKCSH,0.01602
RPP38,-0.01161
SESN3,0.00553
LONRF1,0.00853
C5AR1,-0.01063
MGME1,0.02243
RAB33B,0.01964
KCNH8,-0.02896
FAM19A1,0.04112
ELOVL1,0.01029
CRYGS,0.00293
DPAGT1,-0.00751
CDC20,-0.0071
RCN1,-0.04691
DCAF7,0.00198
ECM1,0.00289
MANF,-0.00639
DACH1,0.00059
CHGA,0.03253
LAMP1,0.00473
PPARD,-0.01134
PDHA1,-0.02596
BFAR,-0.01457
NDUFB8,0.00578
PSMA5,-0.01247
KRT18,0.04142
ZNF696,-0.00598
PRSS21,-0.00294
TTC31,-0.01094
TMEM120A,-0.00013
NAALADL1,0.04882
KCNN3,0.02026
MLK4,0.03523
STARD8,0.01531
ARL4C,0.01058
JAZF1,-0.01649
RGS17,-0.00553
HM13,0.00147
DEGS1,0.02265
HMHA1,-0.00446
MRPL37,4e-05
ATAD3A,-0.01421
ZNF430,-0.00872
FBXO28,-0.01615
PHTF2,0.00031
HSD17B11,0.01478
MB21D2,0.05949
PTAFR,-0.00344
FAM49B,0.00439
TAB1,0.00296
NAA38,-0.00315
KATNA1,0.02239
INTS8,-0.00185
NUFIP2,0.01202
C6orf1,0.00801
MRPL10,0.02075
OTUD6B,-0.00649
EIF1AY,-0.0613
LIG4,-0.01165
SEC24D,0.02039
CRYGA,-0.00373
IFFO1,-0.02179
HIST1H4C,-0.01443
GREB1,0.02072
SLC50A1,0.00762
LRRC37BP1,0.01871
COPS3,0.00211
MRPS10,0.02338
BLOC1S4,0.00634
ATP12A,0.0136
TOR1AIP2,0.03023
FAM89B,0.01031
ROCK1,0.00356
MAGEA12,0.01705
PLTP,0.00668
GABPB2,0.00299
FOXI1,0.019
C17orf53,0.02224
DPM3,0.00634
PML,-0.00294
BDP1,-0.00273
CACNB3,0.01419
OSBPL7,0.01032
FPR2,0.01014
ARMCX5,0.01426
TMED7,0.04027
CHRNA2,-0.00932
MAN1A1,0.01524
ATP6V0B,-0.01566
ST3GAL5,0.00388
C11orf54,-0.01776
CLTA,0.00063
C9orf156,0.01823
LARP7,-0.00655
AKR1D1,0.00513
ZNF200,-0.02772
POLDIP2,-0.01941
ARHGEF37,0.02734
SCNN1D,0.02303
RNF123,-0.00059
UCP1,0.01856
MUSTN1,-0.00878
HINFP,0.00355
JAKMIP3,0.04891
ADA,-0.04418
ALKBH5,0.00615
NFRKB,-0.01179
H2AFB1,0.02683
BANF2,0.01408
CDC26,-0.01701
PPP5C,0.01394
ZC3H6,0.00022
TMEM179B,-0.00937
ACTB,-0.00261
FCRL2,-0.00975
PPP2CB,-0.01699
PLXNA1,0.01378
MRS2,-0.01042
LY86,-0.02238
RAD50,-0.01351
AURKA,-0.02321
HDGF,-0.02089
SSFA2,-0.00795
VPS29,0.0077
SIGLEC8,0.00873
GPR146,-0.008
RXRA,-0.02494
PHF15,0.02734
GFM2,-0.00224
CREB5,0.00811
TGOLN2,0.03234
TMEM40,0.0078
TBKBP1,0.00995
GPR84,-0.01783
ATG10,-0.00086
ATF2,0.00194
AHCTF1,0.02784
IGF2BP2,-0.00537
UBE2M,0.00648
PIK3C2A,-0.01192
DTWD2,-0.00596
TNFSF15,0.02242
C10orf88,0.006
BCAP29,-0.00468
OR8K5,-0.00168
KDM4A,0.03404
COQ9,0.00312
CAMTA2,-0.00119
FEN1,-0.01503
CREBL2,-0.03739
ZNF761,0.00744
AP1B1,0.02069
ZADH2,0.03079
QPRT,-0.0097
THOC7,-0.00414
UNC119,-0.02272
RBMS2,-0.00374
STK38L,-0.02028
EREG,0.03059
MANBA,0.01529
CPD,-0.00029
GNL3L,-0.02853
CEP85L,0.00035
SUMF1,0.01505
CCBL2,-0.0014
C16orf13,-0.00601
DYNLT3,0.01506
RPRM,0.04472
FBLN7,0.0268
ZFY,-0.03926
IFNAR2,-0.00943
PHLDB1,0.0158
REV3L,-0.00114
ABHD14B,0.01316
MMAB,0.01858
SCAF8,0.01266
ANO7,0.02821
BPHL,-0.00735
KLHL21,0.0127
RAMP1,-0.00348
LNPEP,-0.00593
ZNF821,0.02648
PRPF38B,0.01248
ARF4,-0.02111
SH3BP4,0.00286
CPSF2,-0.04654
KLHL2,0.01218
CDCP1,0.03421
RNF41,0.01468
PPP1R12B,-0.02386
CIR1,-0.0305
KCNK12,0.03567
FAM89A,0.02614
PGK1,-0.00455
TMPRSS3,0.01218
SPTA1,-0.02468
NSD1,0.02486
MANBAL,0.00443
GLI3,0.0115
OSER1,0.01265
DCAF15,0.00398
GPBP1L1,0.02073
HOXC13,0.01504
SKA2,0.0133
LIMS1,-0.04087
CCDC174,0.00855
TEF,-0.00548
MTMR12,0.01295
NDUFB5,-0.01433
VRK3,0.01517
FIBCD1,0.00015
RTKN,-0.00306
DNAJA1,0.00397
NRIP3,-0.00582
ZBTB39,0.00662
PDDC1,-0.01066
CHTF18,-0.02131
PIK3R2,0.01576
SEMA7A,0.00824
FAM111A,-0.02124
MXD4,-0.00292
GPHN,0.03387
C14orf166,0.0005
EPDR1,-0.01047
WDR44,-0.00455
UFSP1,-0.0217
GPR35,0.03576
SLC25A4,-0.01813
C6orf211,0.04115
RNF207,0.006
LIMA1,0.00699
RPL23,-0.01365
HDHD3,0.00842
DNAJB5,0.00814
NDUFV3,-0.02457
ARID4B,0.00417
WDR55,0.02759
STRN3,-0.02458
PTTG1IP,-0.01905
LINC00615,0.01651
SORCS1,0.01059
STXBP1,-0.0075
PMM2,-0.02577
NCAPG2,-0.02
POLQ,0.00811
KDM3B,0.01887
LOC286016,0.00454
C19orf24,-0.00053
NEK3,0.03826
ZNF177,0.00884
SMIM3,0.00025
ITGA5,-0.00341
ZNF37A,-0.00648
SLC25A10,0.02981
MRPL21,0.03624
PANK4,-0.02823
CTLA4,0.0791
BPESC1,0.02967
ZNF32,0.00762
SQLE,0.02261
ZCCHC24,-0.01647
DNAJC6,-0.04485
HACL1,0.0143
SNRPB2,0.00937
RPGR,-0.03136
PRPF40A,-0.02097
TMEM53,0.02821
EIF5A,0.03437
TRAPPC11,0.00387
MVD,0.01657
CDH11,0.01673
HUS1,0.01448
ATAD2,-0.00583
DIP2C,0.0207
MFSD2B,-0.00022
EXOSC3,-0.03542
SCHIP1,-0.01464
FEM1A,0.00448
TLR7,0.00126
CIDEA,0.02017
CENPI,-0.03464
ARL17A,-0.01544
HDAC7,-0.02258
SNRNP27,-0.00801
EVA1B,0.0279
TIPRL,-0.00306
LOC442454,-0.00188
MTMR1,-0.01476
BRPF1,-0.00409
PCDHB10,0.01164
NSL1,0.01969
KMT2A,0.00977
COCH,0.00752
JUN,0.03008
CDHR3,0.00784
XPO7,0.00275
ASPH,0.00243
ZNF213,0.02055
PPFIA1,0.01114
SPAG1,0.0306
PNPLA1,0.02358
ZNF566,-0.01154
C17orf97,-0.02345
SEC14L1,-0.03186
SIK1,-0.02357
NUDT11,-0.03421
TAF13,-0.01871
CCR1,0.00461
RASAL3,0.01966
PRDM2,0.00701
GPI,0.03085
C4orf32,0.03651
FYN,0.02475
PTGR2,-0.02591
PPP2R1A,0.00159
ZNF2,0.0217
ACVR1,0.00299
CXXC1,-0.00831
ARG2,-0.00082
ZBTB21,0.00488
C7orf50,0.00584
CLDN23,0.00916
RUFY3,-0.00668
SH3BGRL,-0.03951
ZHX2,0.01965
SP5,0.0152
ZFYVE1,-0.0113
PTBP2,-0.00775
CSHL1,0.01269
CD34,-0.02283
MGA,-0.01029
DDX58,-0.02019
DCP2,-0.00346
ALYREF,-0.02787
SNX15,0.00646
NUB1,0.00659
ANKRD17,-0.00089
SPERT,0.00571
PARP16,-0.01731
CCNT2,-0.01085
PIEZO2,0.00702
TMEM161A,-0.01842
FBXW11,0.03593
PEF1,-0.00452
SP8,0.01308
DAB2,-0.01859
PSMD3,-0.0216
VSTM4,0.02577
CLN8,-0.0011
DOCK7,-0.00178
WDR11,0.02917
PAIP1,-0.0087
SCAND2P,0.00952
SPCS1,0.01561
RNF7,0.01027
AFAP1,0.04544
TRMT61B,0.01471
DNM2,-0.01422
PCBP1,-0.00148
ACADS,0.01609
TICAM1,-0.01561
NPCDR1,0.02117
UTP3,-0.01204
SPPL2B,-0.01232
EMC1,0.01307
RFC2,0.00224
CRHBP,0.00716
FSD1,0.00822
ZDHHC1,-0.01017
TRMT12,-0.01027
POLR3F,-0.0132
UBE2E3,-0.00169
PSRC1,0.00176
L3HYPDH,-0.01563
HOXD3,0.00939
LYSMD2,-0.02133
MAP1A,0.0378
SMPD3,0.01046
ELL2,0.0065
BRCA1,-0.02443
PUF60,-0.00126
THRA,0.00904
CLUL1,0.00179
PDZD11,0.02358
BRI3,-0.04069
UBN1,0.00153
RAX2,-0.00411
PLEKHN1,-0.01861
SLA2,0.01919
CDYL,0.00233
WDR86,-0.02413
TMEM41A,-0.0012
MFAP1,-0.01655
CAPN3,0.01308
ZNF425,0.0056
C12orf43,0.00758
CDC42SE2,0.01284
GMPR,-0.01215
SCAMP1,0.04334
OR11A1,-0.00859
CDCA5,0.00656
CEBPB,-0.01863
GGA1,0.02802
MOV10,0.01625
USP46,0.03152
CENPM,-0.01443
NQO1,0.02845
MPLKIP,-0.01343
CHURC1,-0.00895
PRICKLE1,0.00529
ATG5,0.01423
WIPF3,0.01307
GBAP1,0.00621
SEC23A,0.00183
SNRNP200,0.0034
C7orf13,-0.0293
COL4A3BP,0.02166
TMEM68,-0.03542
MME,-0.03595
PLCL2,-0.00311
DCHS1,-0.00593
IDO2,-0.00463
L3MBTL2,0.01797
AACS,-0.01188
C2orf88,-0.05185
BPIFA1,0.02027
